WaferNo,RecipeID,Time,CarrierPressure(psi),PlatenSpeed(rpm),CarrierSpeed(rpm),SlurryFlowRate(mL/min),ConditionerPressure(psi),ConditionerSpeed(rpm),PolishTime(sec),Temperature(C),RemovalRate(A/min),Uniformity(%),Status
Wafer #255,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.0,2153,98.3,NORMAL
Wafer #256,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.0,2149,98.3,NORMAL
Wafer #257,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2153,98.3,NORMAL
Wafer #258,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2142,98.3,NORMAL
Wafer #259,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2151,98.3,NORMAL
Wafer #260,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2144,98.3,NORMAL
Wafer #261,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.0,2150,98.3,NORMAL
Wafer #262,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2145,98.3,NORMAL
Wafer #263,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2155,98.3,NORMAL
Wafer #264,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2152,98.3,NORMAL
Wafer #265,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2144,98.3,NORMAL
Wafer #266,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2146,98.3,NORMAL
Wafer #267,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2143,98.3,NORMAL
Wafer #268,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2149,98.3,NORMAL
Wafer #269,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2146,98.3,NORMAL
Wafer #270,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2151,98.3,NORMAL
Wafer #271,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2148,98.3,NORMAL
Wafer #272,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2155,98.3,NORMAL
Wafer #273,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2142,98.3,NORMAL
Wafer #274,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2152,98.3,NORMAL
Wafer #275,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.0,2156,98.3,NORMAL
Wafer #276,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2149,98.3,NORMAL
Wafer #277,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2148,98.3,NORMAL
Wafer #278,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2146,98.3,NORMAL
Wafer #279,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2154,98.3,NORMAL
Wafer #280,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2148,98.3,NORMAL
Wafer #281,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.2,2141,98.3,NORMAL
Wafer #282,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2146,98.3,NORMAL
Wafer #283,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2149,98.3,NORMAL
Wafer #284,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.2,2148,98.4,NORMAL
Wafer #285,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2150,98.3,NORMAL
Wafer #286,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2150,98.3,NORMAL
Wafer #287,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2147,98.3,NORMAL
Wafer #288,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2144,98.3,NORMAL
Wafer #289,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2148,98.3,NORMAL
Wafer #290,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2147,98.3,NORMAL
Wafer #291,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2148,98.3,NORMAL
Wafer #292,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2147,98.3,NORMAL
Wafer #293,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2149,98.3,NORMAL
Wafer #294,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2153,98.3,NORMAL
Wafer #295,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2151,98.3,NORMAL
Wafer #296,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.0,2150,98.3,NORMAL
Wafer #297,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2151,98.3,NORMAL
Wafer #298,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2155,98.3,NORMAL
Wafer #299,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2152,98.3,NORMAL
Wafer #300,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2158,98.3,NORMAL
Wafer #301,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2148,98.3,NORMAL
Wafer #302,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2151,98.3,NORMAL
Wafer #303,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2151,98.3,NORMAL
Wafer #304,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2147,98.3,NORMAL
Wafer #305,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2143,98.3,NORMAL
Wafer #306,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2155,98.3,NORMAL
Wafer #307,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2144,98.3,NORMAL
Wafer #308,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.0,2144,98.3,NORMAL
Wafer #309,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2161,98.3,NORMAL
Wafer #310,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2151,98.3,NORMAL
Wafer #311,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2148,98.3,NORMAL
Wafer #312,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2151,98.3,NORMAL
Wafer #313,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2149,98.3,NORMAL
Wafer #314,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2142,98.3,NORMAL
Wafer #315,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2146,98.3,NORMAL
Wafer #316,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2149,98.3,NORMAL
Wafer #317,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2155,98.3,NORMAL
Wafer #318,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2144,98.3,NORMAL
Wafer #319,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2148,98.3,NORMAL
Wafer #320,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2148,98.3,NORMAL
Wafer #321,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2152,98.3,NORMAL
Wafer #322,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2153,98.3,NORMAL
Wafer #323,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2143,98.3,NORMAL
Wafer #324,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2159,98.3,NORMAL
Wafer #325,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.2,2152,98.3,NORMAL
Wafer #326,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2144,98.3,NORMAL
Wafer #327,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2143,98.3,NORMAL
Wafer #328,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2153,98.3,NORMAL
Wafer #329,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2148,98.3,NORMAL
Wafer #330,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2153,98.3,NORMAL
Wafer #331,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2142,98.3,NORMAL
Wafer #332,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2152,98.3,NORMAL
Wafer #333,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2147,98.3,NORMAL
Wafer #334,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2155,98.3,NORMAL
Wafer #335,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2153,98.3,NORMAL
Wafer #336,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2143,98.3,NORMAL
Wafer #337,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2153,98.3,NORMAL
Wafer #338,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2152,98.3,NORMAL
Wafer #339,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2159,98.3,NORMAL
Wafer #340,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2145,98.3,NORMAL
Wafer #341,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2150,98.3,NORMAL
Wafer #342,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2158,98.3,NORMAL
Wafer #343,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2160,98.3,NORMAL
Wafer #344,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2147,98.3,NORMAL
Wafer #345,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2147,98.3,NORMAL
Wafer #346,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2153,98.3,NORMAL
Wafer #347,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2149,98.3,NORMAL
Wafer #348,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.2,2151,98.3,NORMAL
Wafer #349,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2148,98.3,NORMAL
Wafer #350,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2143,98.3,NORMAL
Wafer #351,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2155,98.3,NORMAL
Wafer #352,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2149,98.3,NORMAL
Wafer #353,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2149,98.3,NORMAL
Wafer #354,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2149,98.3,NORMAL
Wafer #355,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2157,98.3,NORMAL
Wafer #356,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2144,98.3,NORMAL
Wafer #357,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2148,98.3,NORMAL
Wafer #358,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2147,98.3,NORMAL
Wafer #359,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2152,98.3,NORMAL
Wafer #360,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2153,98.3,NORMAL
Wafer #361,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2150,98.3,NORMAL
Wafer #362,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2150,98.3,NORMAL
Wafer #363,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2153,98.3,NORMAL
Wafer #364,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2155,98.3,NORMAL
Wafer #365,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2150,98.3,NORMAL
Wafer #366,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2148,98.3,NORMAL
Wafer #367,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2152,98.3,NORMAL
Wafer #368,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2152,98.3,NORMAL
Wafer #369,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2150,98.3,NORMAL
Wafer #370,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2153,98.3,NORMAL
Wafer #371,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2149,98.3,NORMAL
Wafer #372,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2145,98.3,NORMAL
Wafer #373,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2155,98.3,NORMAL
Wafer #374,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2153,98.3,NORMAL
Wafer #375,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2147,98.3,NORMAL
Wafer #376,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.2,2146,98.3,NORMAL
Wafer #377,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2160,98.3,NORMAL
Wafer #378,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2143,98.3,NORMAL
Wafer #379,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2148,98.3,NORMAL
Wafer #380,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2158,98.3,NORMAL
Wafer #381,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2149,98.3,NORMAL
Wafer #382,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2150,98.3,NORMAL
Wafer #383,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2152,98.3,NORMAL
Wafer #384,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2156,98.3,NORMAL
Wafer #385,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.2,2154,98.3,NORMAL
Wafer #386,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2155,98.3,NORMAL
Wafer #387,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2153,98.3,NORMAL
Wafer #388,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2150,98.3,NORMAL
Wafer #389,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2149,98.3,NORMAL
Wafer #390,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2153,98.3,NORMAL
Wafer #391,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2143,98.3,NORMAL
Wafer #392,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2147,98.3,NORMAL
Wafer #393,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2149,98.3,NORMAL
Wafer #394,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2150,98.3,NORMAL
Wafer #395,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2143,98.3,NORMAL
Wafer #396,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2150,98.3,NORMAL
Wafer #397,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2147,98.3,NORMAL
Wafer #398,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2150,98.3,NORMAL
Wafer #399,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2144,98.3,NORMAL
Wafer #400,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.0,2155,98.3,NORMAL
Wafer #401,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.2,2145,98.3,NORMAL
Wafer #402,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2155,98.3,NORMAL
Wafer #403,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2151,98.3,NORMAL
Wafer #404,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.0,2146,98.3,NORMAL
Wafer #405,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2153,98.3,NORMAL
Wafer #406,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2149,98.3,NORMAL
Wafer #407,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2140,98.3,NORMAL
Wafer #408,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2152,98.3,NORMAL
Wafer #409,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.2,2152,98.3,NORMAL
Wafer #410,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2147,98.3,NORMAL
Wafer #411,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2155,98.3,NORMAL
Wafer #412,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2154,98.3,NORMAL
Wafer #413,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2150,98.3,NORMAL
Wafer #414,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2148,98.3,NORMAL
Wafer #415,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2148,98.3,NORMAL
Wafer #416,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2158,98.3,NORMAL
Wafer #417,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2146,98.3,NORMAL
Wafer #418,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.0,2151,98.3,NORMAL
Wafer #419,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2152,98.3,NORMAL
Wafer #420,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.0,2151,98.3,NORMAL
Wafer #421,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2150,98.3,NORMAL
Wafer #422,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2145,98.3,NORMAL
Wafer #423,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2149,98.3,NORMAL
Wafer #424,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2148,98.3,NORMAL
Wafer #425,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2143,98.3,NORMAL
Wafer #426,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2148,98.3,NORMAL
Wafer #427,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2148,98.3,NORMAL
Wafer #428,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2149,98.3,NORMAL
Wafer #429,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2144,98.3,NORMAL
Wafer #430,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2157,98.3,NORMAL
Wafer #431,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.0,2156,98.3,NORMAL
Wafer #432,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2145,98.3,NORMAL
Wafer #433,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2146,98.3,NORMAL
Wafer #434,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2156,98.3,NORMAL
Wafer #435,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2155,98.3,NORMAL
Wafer #436,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2154,98.3,NORMAL
Wafer #437,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2153,98.3,NORMAL
Wafer #438,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2140,98.3,NORMAL
Wafer #439,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2152,98.3,NORMAL
Wafer #440,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2154,98.3,NORMAL
Wafer #441,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2150,98.3,NORMAL
Wafer #442,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2150,98.3,NORMAL
Wafer #443,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2150,98.3,NORMAL
Wafer #444,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2151,98.3,NORMAL
Wafer #445,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2157,98.3,NORMAL
Wafer #446,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2149,98.3,NORMAL
Wafer #447,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2150,98.3,NORMAL
Wafer #448,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.2,2151,98.3,NORMAL
Wafer #449,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2148,98.3,NORMAL
Wafer #450,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2147,98.3,NORMAL
Wafer #451,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2156,98.3,NORMAL
Wafer #452,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2140,98.3,NORMAL
Wafer #453,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2153,98.3,NORMAL
Wafer #454,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2148,98.3,NORMAL
Wafer #455,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2144,98.3,NORMAL
Wafer #456,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2154,98.3,NORMAL
Wafer #457,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2152,98.3,NORMAL
Wafer #458,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2147,98.3,NORMAL
Wafer #459,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.0,2151,98.3,NORMAL
Wafer #460,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2161,98.3,NORMAL
Wafer #461,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2155,98.3,NORMAL
Wafer #462,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2147,98.3,NORMAL
Wafer #463,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2150,98.3,NORMAL
Wafer #464,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2145,98.3,NORMAL
Wafer #465,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2148,98.3,NORMAL
Wafer #466,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2150,98.3,NORMAL
Wafer #467,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.0,2142,98.3,NORMAL
Wafer #468,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2147,98.3,NORMAL
Wafer #469,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2146,98.3,NORMAL
Wafer #470,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2149,98.3,NORMAL
Wafer #471,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2148,98.3,NORMAL
Wafer #472,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.2,2146,98.3,NORMAL
Wafer #473,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2150,98.3,NORMAL
Wafer #474,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2152,98.3,NORMAL
Wafer #475,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2159,98.3,NORMAL
Wafer #476,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2149,98.3,NORMAL
Wafer #477,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2150,98.3,NORMAL
Wafer #478,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2154,98.3,NORMAL
Wafer #479,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2156,98.3,NORMAL
Wafer #480,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2150,98.3,NORMAL
Wafer #481,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2150,98.3,NORMAL
Wafer #482,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2148,98.3,NORMAL
Wafer #483,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2149,98.3,NORMAL
Wafer #484,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2145,98.3,NORMAL
Wafer #485,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2151,98.3,NORMAL
Wafer #486,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.2,2158,98.3,NORMAL
Wafer #487,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2151,98.3,NORMAL
Wafer #488,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2151,98.3,NORMAL
Wafer #489,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2144,98.3,NORMAL
Wafer #490,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2148,98.3,NORMAL
Wafer #491,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2146,98.3,NORMAL
Wafer #492,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2151,98.3,NORMAL
Wafer #493,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2152,98.3,NORMAL
Wafer #494,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2147,98.3,NORMAL
Wafer #495,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2155,98.3,NORMAL
Wafer #496,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2155,98.3,NORMAL
Wafer #497,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2149,98.3,NORMAL
Wafer #498,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.0,2152,98.3,NORMAL
Wafer #499,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2150,98.3,NORMAL
Wafer #500,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2156,98.3,NORMAL
Wafer #501,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2148,98.3,NORMAL
Wafer #502,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2153,98.3,NORMAL
Wafer #503,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2144,98.3,NORMAL
Wafer #504,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2152,98.3,NORMAL
Wafer #505,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2148,98.3,NORMAL
Wafer #506,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2154,98.3,NORMAL
Wafer #507,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2146,98.3,NORMAL
Wafer #508,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2147,98.3,NORMAL
Wafer #509,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2158,98.3,NORMAL
Wafer #510,RCP-001,14:32:48,3.5,60,60,200,3.0,80,60,41.1,2147,98.3,NORMAL
